,username,handle,postdate,text,reply_cnt,retweet_cnt,Cleaned_sentences,pos_tags,senti_score,Overall Sentiment,ClusterName
236,The New York Times,@nytimes,2021-11-30T23:27:05.000Z,CNN Suspends Chris Cuomo After New Details on Help He Gave His Brother The cable news network’s top-rated anchor was an enthusiastic adviser to Andrew Cuomo in the last 18 months of his governorship.,283,718,cnn suspends chris cuomo new details help gave brother cable news network top rated anchor enthusiastic adviser andrew cuomo last months governorship,"[('cnn', 'NN'), ('suspends', 'VBZ'), ('chris', 'JJ'), ('cuomo', 'JJ'), ('new', 'JJ'), ('details', 'NNS'), ('help', 'VBP'), ('gave', 'VBD'), ('brother', 'RBR'), ('cable', 'NN'), ('news', 'NN'), ('network', 'NN'), ('top', 'NN'), ('rated', 'VBN'), ('anchor', 'JJ'), ('enthusiastic', 'JJ'), ('adviser', 'NN'), ('andrew', 'VBD'), ('cuomo', 'JJ'), ('last', 'JJ'), ('months', 'NNS'), ('governorship', 'NN')]",0.75,Positive,0
237,The New York Times,@nytimes,2021-11-30T21:00:15.000Z,Serve these classic latkes hot and make more than you think you need. They go fast on any night of Hanukkah.,12,35,serve classic latkes hot make think need go fast night hanukkah,"[('serve', 'NN'), ('classic', 'JJ'), ('latkes', 'VBZ'), ('hot', 'JJ'), ('make', 'NN'), ('think', 'VBP'), ('need', 'MD'), ('go', 'VB'), ('fast', 'RB'), ('night', 'NN'), ('hanukkah', 'NN')]",0.875,Positive,0
238,The New York Times,@nytimes,2021-11-30T20:47:13.000Z,"The dead were all believed to be students. A 15-year-old sophomore was taken into custody after firing a semiautomatic handgun 15 to 20 times at Oxford High School in Oakland County, Mich., the authorities said. The dead were all believed to...",129,472,dead believed students year old sophomore taken custody firing semiautomatic handgun times oxford high school oakland county mich authorities said dead believed,"[('dead', 'JJ'), ('believed', 'VBD'), ('students', 'NNS'), ('year', 'NN'), ('old', 'JJ'), ('sophomore', 'NN'), ('taken', 'VBN'), ('custody', 'NN'), ('firing', 'VBG'), ('semiautomatic', 'JJ'), ('handgun', 'NN'), ('times', 'NNS'), ('oxford', 'VBP'), ('high', 'JJ'), ('school', 'NN'), ('oakland', 'VBP'), ('county', 'NN'), ('mich', 'NN'), ('authorities', 'NNS'), ('said', 'VBD'), ('dead', 'JJ'), ('believed', 'VBD')]",-0.75,Negative,2
239,The New York Times,@nytimes,2021-11-30T20:46:04.000Z,"Tech Titans, Bored With Their Empires, Are Searching for New Frontiers Jack Dorsey’s departure after six years as Twitter’s chief executive hints at how little fun the titans of tech seem to be having.",50,153,tech titans bored empires searching new frontiers jack dorsey departure six years twitter chief executive hints little fun titans tech seem,"[('tech', 'NN'), ('titans', 'NNS'), ('bored', 'VBD'), ('empires', 'NNS'), ('searching', 'VBG'), ('new', 'JJ'), ('frontiers', 'NNS'), ('jack', 'VBP'), ('dorsey', 'JJ'), ('departure', 'NN'), ('six', 'CD'), ('years', 'NNS'), ('twitter', 'RB'), ('chief', 'JJ'), ('executive', 'NN'), ('hints', 'NNS'), ('little', 'JJ'), ('fun', 'JJ'), ('titans', 'NNS'), ('tech', 'VBP'), ('seem', 'VBP')]",0.875,Positive,1
240,The New York Times,@nytimes,2021-11-30T20:35:04.000Z,Opinion | What Kind of Dog Is He? DNA Can Tell Me Only So Much. There are some mysteries that even genetic science can’t explain.,6,13,opinion kind dog dna tell much mysteries even genetic science explain,"[('opinion', 'NN'), ('kind', 'NN'), ('dog', 'NN'), ('dna', 'NN'), ('tell', 'VBP'), ('much', 'JJ'), ('mysteries', 'NNS'), ('even', 'RB'), ('genetic', 'JJ'), ('science', 'NN'), ('explain', 'NN')]",-0.375,Negative,0
241,The New York Times,@nytimes,2021-11-30T20:28:33.000Z,"Dr. Oz Says He’s Running for Senate in Pennsylvania Dr. Mehmet Oz, who is running as a Republican for an open Senate seat, described his frustration with the “arrogant, closed-minded people in charge” who shut schools and businesses during the...",420,205,dr oz says running senate pennsylvania dr mehmet oz running republican open senate seat described frustration arrogant closed minded people charge shut schools businesses,"[('dr', 'NN'), ('oz', 'NN'), ('says', 'VBZ'), ('running', 'VBG'), ('senate', 'VB'), ('pennsylvania', 'NN'), ('dr', 'NN'), ('mehmet', 'VBD'), ('oz', 'JJ'), ('running', 'JJ'), ('republican', 'JJ'), ('open', 'JJ'), ('senate', 'NN'), ('seat', 'NN'), ('described', 'VBD'), ('frustration', 'NN'), ('arrogant', 'NN'), ('closed', 'VBD'), ('minded', 'JJ'), ('people', 'NNS'), ('charge', 'VBP'), ('shut', 'JJ'), ('schools', 'NNS'), ('businesses', 'NNS')]",-1.0,Negative,2
242,The New York Times,@nytimes,2021-11-30T20:20:08.000Z,"Omicron: What Is Known — and Still Unknown Intense research into the new coronavirus variant first identified in southern Africa, has just begun. World leaders have urged people not to panic — and to get vaccinated, if they can.",23,28,omicron known still unknown intense research new coronavirus variant first identified southern africa begun world leaders urged people panic get vaccinated,"[('omicron', 'NN'), ('known', 'VBN'), ('still', 'RB'), ('unknown', 'JJ'), ('intense', 'JJ'), ('research', 'NN'), ('new', 'JJ'), ('coronavirus', 'NN'), ('variant', 'NN'), ('first', 'RB'), ('identified', 'VBN'), ('southern', 'JJ'), ('africa', 'NN'), ('begun', 'VBN'), ('world', 'NN'), ('leaders', 'NNS'), ('urged', 'VBD'), ('people', 'NNS'), ('panic', 'JJ'), ('get', 'NN'), ('vaccinated', 'VBD')]",-0.125,Negative,1
243,The New York Times,@nytimes,2021-11-30T20:10:08.000Z,"This popular Israeli Hanukkah treat may be more widely recognized as a fragrant jelly doughnut, which has become a sweet symbol of the Jewish holiday.",30,52,popular israeli hanukkah treat may widely recognized fragrant jelly doughnut become sweet symbol jewish holiday,"[('popular', 'JJ'), ('israeli', 'JJ'), ('hanukkah', 'NN'), ('treat', 'NN'), ('may', 'MD'), ('widely', 'RB'), ('recognized', 'VBN'), ('fragrant', 'NN'), ('jelly', 'RB'), ('doughnut', 'VBZ'), ('become', 'JJ'), ('sweet', 'JJ'), ('symbol', 'NN'), ('jewish', 'JJ'), ('holiday', 'NN')]",0.125,Positive,0
244,The New York Times Retweeted,@arappeport,2021-11-30T19:39:54.000Z,"Janet Yellen still supports a plan to make banks give the I.R.S. new customer data. “I think it’s important that the I.R.S. have visibility into opaque income streams,” the Treasury secretary said.",15,27,janet yellen still supports plan make banks give r new customer data think important r visibility opaque income streams treasury secretary said,"[('janet', 'NN'), ('yellen', 'NN'), ('still', 'RB'), ('supports', 'VBZ'), ('plan', 'NN'), ('make', 'VBP'), ('banks', 'NNS'), ('give', 'VB'), ('r', 'NN'), ('new', 'JJ'), ('customer', 'NN'), ('data', 'NNS'), ('think', 'VBP'), ('important', 'JJ'), ('r', 'NN'), ('visibility', 'NN'), ('opaque', 'JJ'), ('income', 'NN'), ('streams', 'JJ'), ('treasury', 'NN'), ('secretary', 'NN'), ('said', 'VBD')]",1.125,Positive,2
245,The New York Times,@nytimes,2021-11-30T20:00:11.000Z,"Here We Go Again: Chaos Rules Global Response to Omicron Variant Almost two years into the pandemic, finger-pointing, lack of coordination, sparse information and fear are once again influencing policy.",24,33,go chaos rules global response omicron variant almost two years pandemic finger pointing lack coordination sparse information fear influencing policy,"[('go', 'VB'), ('chaos', 'NN'), ('rules', 'NNS'), ('global', 'JJ'), ('response', 'NN'), ('omicron', 'NN'), ('variant', 'NN'), ('almost', 'RB'), ('two', 'CD'), ('years', 'NNS'), ('pandemic', 'JJ'), ('finger', 'NN'), ('pointing', 'VBG'), ('lack', 'JJ'), ('coordination', 'NN'), ('sparse', 'NN'), ('information', 'NN'), ('fear', 'NN'), ('influencing', 'NN'), ('policy', 'NN')]",-0.75,Negative,1
246,The New York Times,@nytimes,2021-11-30T19:51:06.000Z,"El Chapo’s Wife Sentenced to 3 Years in Prison Emma Coronel Aispuro pleaded guilty in June to helping her husband, Joaquin Guzmán Loera, smuggle drugs into the United States and escape from prison.",46,133,el chapo wife sentenced years prison emma coronel aispuro pleaded guilty june helping husband joaquin guzm n loera smuggle drugs united states escape prison,"[('el', 'NN'), ('chapo', 'NN'), ('wife', 'NN'), ('sentenced', 'VBD'), ('years', 'NNS'), ('prison', 'NN'), ('emma', 'VBP'), ('coronel', 'NN'), ('aispuro', 'NN'), ('pleaded', 'VBD'), ('guilty', 'JJ'), ('june', 'NN'), ('helping', 'VBG'), ('husband', 'NN'), ('joaquin', 'NN'), ('guzm', 'NN'), ('n', 'JJ'), ('loera', 'NN'), ('smuggle', 'NN'), ('drugs', 'NNS'), ('united', 'JJ'), ('states', 'NNS'), ('escape', 'VBP'), ('prison', 'NN')]",-0.75,Negative,0
247,The New York Times,@nytimes,2021-11-30T18:00:06.000Z,Lionel Messi Wins Record Seventh Ballon d’Or The Paris St.-Germain star capped a year in which he led Argentina to the Copa América title by edging Bayern Munich’s Robert Lewandowski.,34,49,lionel messi wins record seventh ballon paris st germain star capped year led argentina copa rica title edging bayern munich robert lewandowski,"[('lionel', 'NNS'), ('messi', 'RBS'), ('wins', 'NNS'), ('record', 'JJ'), ('seventh', 'JJ'), ('ballon', 'NN'), ('paris', 'NN'), ('st', 'NN'), ('germain', 'NN'), ('star', 'NN'), ('capped', 'VBD'), ('year', 'NN'), ('led', 'VBD'), ('argentina', 'JJ'), ('copa', 'NN'), ('rica', 'NN'), ('title', 'NN'), ('edging', 'VBG'), ('bayern', 'JJ'), ('munich', 'NN'), ('robert', 'NN'), ('lewandowski', 'NN')]",0.125,Positive,0
248,The New York Times,@nytimes,2021-11-30T17:45:02.000Z,"4 takeaways from the first day of Ghislaine Maxwell’s trial. In the coming weeks, jurors are expected to hear testimony from four women whom prosecutors say Jeffrey Epstein exploited for sex with Ms. Maxwell’s help.",26,58,takeaways first day ghislaine maxwell trial coming weeks jurors expected hear testimony four women prosecutors say jeffrey epstein exploited sex ms maxwell help,"[('takeaways', 'NNS'), ('first', 'RB'), ('day', 'NN'), ('ghislaine', 'VB'), ('maxwell', 'NN'), ('trial', 'NN'), ('coming', 'VBG'), ('weeks', 'NNS'), ('jurors', 'NNS'), ('expected', 'VBD'), ('hear', 'JJ'), ('testimony', 'NN'), ('four', 'CD'), ('women', 'NNS'), ('prosecutors', 'NNS'), ('say', 'VBP'), ('jeffrey', 'JJ'), ('epstein', 'RB'), ('exploited', 'VBN'), ('sex', 'NN'), ('ms', 'NN'), ('maxwell', 'NN'), ('help', 'NN')]",0.375,Positive,0
249,The New York Times,@nytimes,2021-11-30T17:30:04.000Z,Epstein’s longtime pilot said he never saw sex acts with underage girls on the financier’s planes.,196,203,epstein longtime pilot said never saw sex acts underage girls financier planes,"[('epstein', 'NN'), ('longtime', 'NN'), ('pilot', 'NN'), ('said', 'VBD'), ('never', 'RB'), ('saw', 'VBN'), ('sex', 'NN'), ('acts', 'VBZ'), ('underage', 'JJ'), ('girls', 'NNS'), ('financier', 'NN'), ('planes', 'NNS')]",-1.375,Negative,2
250,The New York Times,@nytimes,2021-11-30T17:20:06.000Z,"With $125 Million Gift, Met Museum Jump-Starts New Modern Wing The donation from a trustee, Oscar L. Tang, and his wife, Agnes Hsu‐Tang, reinvigorates the long-delayed project and is the largest capital gift in the Met’s history.",22,81,million gift met museum jump starts new modern wing donation trustee oscar l tang wife agnes hsu tang reinvigorates long delayed project largest capital gift met history,"[('million', 'CD'), ('gift', 'NN'), ('met', 'VBD'), ('museum', 'NN'), ('jump', 'NN'), ('starts', 'VBZ'), ('new', 'JJ'), ('modern', 'JJ'), ('wing', 'VBG'), ('donation', 'NN'), ('trustee', 'NN'), ('oscar', 'NN'), ('l', 'NN'), ('tang', 'JJ'), ('wife', 'NN'), ('agnes', 'NNS'), ('hsu', 'VBP'), ('tang', 'JJ'), ('reinvigorates', 'NNS'), ('long', 'RB'), ('delayed', 'VBN'), ('project', 'NN'), ('largest', 'JJS'), ('capital', 'NN'), ('gift', 'NN'), ('met', 'VBD'), ('history', 'NN')]",0.75,Positive,0
251,The New York Times,@nytimes,2021-11-30T17:10:05.000Z,"Investors Snap Up Metaverse Real Estate in a Virtual Land Boom Transactions for properties in digital realms are jumping, guided by the same principle in the physical world: location, location, location.",94,242,investors snap metaverse real estate virtual land boom transactions properties digital realms jumping guided principle physical world location location location,"[('investors', 'NNS'), ('snap', 'VBP'), ('metaverse', 'JJ'), ('real', 'JJ'), ('estate', 'NN'), ('virtual', 'JJ'), ('land', 'NN'), ('boom', 'NN'), ('transactions', 'NNS'), ('properties', 'NNS'), ('digital', 'VBP'), ('realms', 'NNS'), ('jumping', 'VBG'), ('guided', 'JJ'), ('principle', 'NN'), ('physical', 'JJ'), ('world', 'NN'), ('location', 'NN'), ('location', 'NN'), ('location', 'NN')]",0.5,Positive,0
252,The New York Times,@nytimes,2021-11-30T17:00:22.000Z,"In some churches, baptism is returning to its informal roots. Performing the age-old Christian ritual in a more relaxed or casual style ""conveys this isn’t your grandmother's church,"" one pastor said.",73,173,churches baptism returning informal roots performing age old christian ritual relaxed casual style conveys grandmother church one pastor said,"[('churches', 'NNS'), ('baptism', 'NN'), ('returning', 'VBG'), ('informal', 'JJ'), ('roots', 'NNS'), ('performing', 'VBG'), ('age', 'NN'), ('old', 'JJ'), ('christian', 'JJ'), ('ritual', 'JJ'), ('relaxed', 'JJ'), ('casual', 'JJ'), ('style', 'NN'), ('conveys', 'NNS'), ('grandmother', 'VBP'), ('church', 'NN'), ('one', 'CD'), ('pastor', 'NN'), ('said', 'VBD')]",-1.0,Negative,2
253,The New York Times,@nytimes,2021-11-30T16:00:20.000Z,"Barbados, Formally Casting Off the Queen, Becomes a Republic The island nation swore in its first president, ending nearly 400 years of British rule. Prince Charles and Rihanna were on hand to witness the ceremony.",52,285,barbados formally casting queen becomes republic island nation swore first president ending nearly years british rule prince charles rihanna hand witness ceremony,"[('barbados', 'NNS'), ('formally', 'RB'), ('casting', 'VBG'), ('queen', 'JJ'), ('becomes', 'NNS'), ('republic', 'JJ'), ('island', 'VBP'), ('nation', 'NN'), ('swore', 'NN'), ('first', 'JJ'), ('president', 'NN'), ('ending', 'VBG'), ('nearly', 'RB'), ('years', 'NNS'), ('british', 'JJ'), ('rule', 'NN'), ('prince', 'NN'), ('charles', 'NNS'), ('rihanna', 'VBP'), ('hand', 'NN'), ('witness', 'NN'), ('ceremony', 'NN')]",0.75,Positive,0
254,The New York Times Retweeted,@sameeryasir,2021-11-30T13:32:19.000Z,"Hospitals in New Delhi, the capital, where the earlier wave driven in part by the Delta variant shook the health care system, have been asked to remain on high alert. …",4,10,hospitals new delhi capital earlier wave driven part delta variant shook health care system asked remain high alert,"[('hospitals', 'NNS'), ('new', 'JJ'), ('delhi', 'JJ'), ('capital', 'NN'), ('earlier', 'RBR'), ('wave', 'VB'), ('driven', 'VBN'), ('part', 'NN'), ('delta', 'NN'), ('variant', 'VBP'), ('shook', 'NN'), ('health', 'NN'), ('care', 'NN'), ('system', 'NN'), ('asked', 'VBD'), ('remain', 'RB'), ('high', 'JJ'), ('alert', 'NN')]",1.125,Positive,1
255,The New York Times,@nytimes,2021-11-30T15:50:02.000Z,"Opinion | Kyle Rittenhouse, Travis McMichael and the Problem of ‘Self-Defense’ More guns, no matter in whose hands, will create more standoffs, more intimidation, more death justified in the eyes of the law.",67,110,opinion kyle rittenhouse travis mcmichael problem self defense guns matter whose hands create standoffs intimidation death justified eyes law,"[('opinion', 'NN'), ('kyle', 'NN'), ('rittenhouse', 'NN'), ('travis', 'NN'), ('mcmichael', 'NN'), ('problem', 'NN'), ('self', 'NN'), ('defense', 'NN'), ('guns', 'NNS'), ('matter', 'NN'), ('whose', 'WP$'), ('hands', 'NNS'), ('create', 'VBP'), ('standoffs', 'NNS'), ('intimidation', 'VBP'), ('death', 'NN'), ('justified', 'JJ'), ('eyes', 'NNS'), ('law', 'NN')]",-1.0,Negative,0
256,The New York Times,@nytimes,2021-11-30T15:40:03.000Z,Jerome Powell and Janet Yellen testify about the economy. The Federal Reserve chair and Janet Yellen are appearing before the Senate Banking Committee.,60,105,jerome powell janet yellen testify economy federal reserve chair janet yellen appearing senate banking committee,"[('jerome', 'NN'), ('powell', 'NN'), ('janet', 'NN'), ('yellen', 'VBN'), ('testify', 'JJ'), ('economy', 'NN'), ('federal', 'JJ'), ('reserve', 'NN'), ('chair', 'NN'), ('janet', 'NN'), ('yellen', 'NN'), ('appearing', 'VBG'), ('senate', 'NN'), ('banking', 'NN'), ('committee', 'NN')]",0.875,Positive,0
